"text","label"
"the e11 soldiers e12 moved into the deep e21 jungle e22","7"
"the e11 chair e12 of the e21 corporation e22 at the time of election shall be either a former president the retiring president or a member not emeritus of the corporation","0"
"the e11 hole e12 was found in a e21 piece e22 of the package that was ripped off near its edge","0"
"the e11 mummy e12 originally was inside a e21 wooden coffin e22 which had deteriorated","17"
"this e11 meeting e12 establishes the e21 laws e22 which govern the church and the priorities for the coming year","9"
"the e11 game e12 was sealed in the original e21 packing e22 unopened and untouched","17"
"the oculomotor e11 nerve e12 rests in a e21 cistern e22 within the sinus roof","11"
"a baby girl was murdered and her e11 body e12 stuffed in a e21 sack e22 and dumped in a water body in the capital pallabi area","7"
"the new e11 model e12 is moving into new e21 territory e22 with revisions","7"
"he also pointed out that on the sabbath the e11 priests e12 broke the commandment with priestly e21 work e22","0"
"the e11 sagas e12 developed from the e21 oral culture e22 of the viking age","13"
"hogarth also decorated the e11 walls e12 of the e21 hospital e22 with works of art donated by contemporary british artists","11"
"they are storing the e11 solution e12 in a non - food e21 refrigerator e22 to avoid degradation and transfer what is immediately needed to a spray bottle for manual cleaning","17"
"in a desperate attempt the company poured e11 money e12 into the e21 project e22","7"
"my grandparents rest beneath a stone that shows a e11 farmer e12 plowing with a e21 mule e22 an emblem of the way they began their lives together back in the 1930s","6"
"the temperature at which e11 flower e12 e21 buds e22 are injured depends","12"
"her e11 clothes e12 were in a e21 box e22 with no lid sitting on the next higher step","17"
"the e11 venter e12 encloses a venter canal e21 cell e22 and an egg cell","12"
"e11 feedback e12 as defined earlier in this e21 chapter e22 is information that can be used to modify or maintain previous behaviours","2"
"the e11 train e12 arrives from a distant e21 point e22 and bears down on the viewer finally crossing the lower edge of the screen","13"
"in a shocking incident the e11 body e12 of a 10 - year - old school boy a resident of jaylal munshi ka rasta in nahargarh area was found in a e21 sack e22 with his mouth glued with feviquick on the railway tracks near chanani railway station in niwai area of tonk district on thursday evening","17"
"he likewise directed edric to fling out his nets who was rewarded with a miraculous e11 draught e12 of e21 salmons e22","16"
"five has launched a e11 website e12 holy soap dedicated to popular television e21 soap operas e22 across all channels","1"
"the aroon indicator e11 system e12 consists of two e21 lines e22 aroon up and aroon down","12"
"the fire started when the e11 owner e12 lit a e21 fire e22 behind the house","4"
"a street e11 writer e12 who specialises in love e21 letters e22 becomes involved with one of the addressees","4"
"the e11 name e12 of the aquarium was derived from a public e21 vote e22 amongst japanese people","13"
"she has fetched the e11 poodle e12 into the same e21 acre e22 of ground as pup","7"
"phobia like e11 fear e12 from e21 crowd e22 fear from insects fear from height etc all contribute in developing the anxiety disorder","10"
"the e11 avalanches e12 originated in an extensive e21 mass e22 of rock that had previously been hydrothermally altered in large part to clay","13"
"the e11 exhibition e12 describes the e21 fight e22 against the forces of nature that has been central to the history of vasa ever since it sunk in 1628","1"
"we placed some e11 wax e12 into the old tin e21 can e22","7"
"i looked straight under the e11 nose e12 of the e21 plane e22 and sure enough i was directly over the tiny airstrip","11"
"the e11 executive board e12 of this e21 company e22 reported on its activities and answered questions from the audience","11"
"they have also taken a very personal story about one family and a box of e11 toys e12 from the e21 future e22 and turned it into an epic story in which childlike innocence saves the human race","13"
"he unwinded the e11 pocketwatch e12 by letting down the e21 mainspring e22 a ribbon of tightly rolled steel inside the mainspring barrel","12"
"ovation is the e11 television network e12 devoted exclusively to the e21 arts e22 featuring programming on visual arts theater opera music and dance","1"
"a penal code is a portion of a state e11 laws e12 defining e21 crimes e22 and specifying the punishment","1"
"a normal beer is 8 zlots 2 euros and a beer with e11 raspberry e12 e21 syrup e22 is 9 zlots","14"
"in a cloudless new moon sky a billion e11 stars e12 lit the e21 heavens e22","0"
"the hidden preamble or timing signal is employed to mark the time of commencement of the e11 transmission e12 of information pulses from a e21 transmitter e22","10"
"in a e11 peep e12 of bantam e21 chickens e22 proliferative skin lesions were observed on the shanks of 6 of 29 birds with digit necrosis observed in some birds","16"
"the e11 cover e12 of the inner artwork of the record was analysed in an e21 article e22 published in 2008","2"
"doe e11 confrontation e12 with the flight attendant caused a e21 commotion e22 on the plane prolonged the flight delay and added to the aggravation already being felt by the passengers and crew","9"
"the e11 workers e12 build the e21 honeycomb e22 in which the eggs are laid and the honey and pollen is stored","4"
"the blue plastic e11 cutting board e12 behind it was in a e21 box e22 lot i bought at an auction","17"
"instead of dominance and submission he uses the terms assertiveness and passiveness to reflect the role of the e11 wolf e12 in the e21 pack e22","15"
"the chronic myelogenous leukemia - specific p210 e11 protein e12 is the product of the bcr abl hybrid e21 gene e22","0"
"the purpose of the e11 audit e12 was to report on the e21 financial statements e22","0"
"the e11 stomach e12 was full of fine e21 gravel e22 and small seeds","18"
"i bore my chalice safely through a e11 throng e12 of e21 foes e22","16"
"the body is already removed for an autopsy and placed in a lead e11 coffin e12 which is put inside a wooden e21 case e22","17"
"the increase of the signal might correspond to formation of the high - density excitons while the e11 reduction e12 of the signal originates from the e21 relaxation e22","10"
"we estimate a wind speed associated with the e11 devastation e12 caused by the e21 tornado e22","10"
"the e11 robot e12 reached the goal using a smaller number of internal e21 states e22 than with the conventional methods","12"
"the basic e11 indicator e12 of the health e21 condition e22 of trees stands and forests is tree defoliation","10"
"the e11 deficits e12 are caused by e21 people e22 saving too much of their money","10"
"a e11 teacher e12 writes a whole number less than 50000 on the e21 blackboard e22","6"
"it was a whole flying e11 wedge e12 of white e21 swans e22 flying over wall street marking the market in their own charming way","12"
"unfortunately my e11 friend e12 falls in e21 love e22 easily and breaks her heart all the time","0"
"heat e11 wind e12 and smoke cause flight e21 delays e22","9"
"in developing countries four - fifths of all the e11 illnesses e12 are caused by water - borne e21 diseases e22 with diarrhoea being the leading cause of childhood death","10"
